Dropped_Feature
Country_Ukraine
Country_Guam
Group Technology_Other non-renewable energy
ISO3 code_NPL
ISO3 code_PYF
Country_Pakistan
Country_Brazil
Group Technology_Geothermal energy
ISO3 code_GBR
ISO3 code_KNA
ISO3 code_ITA
Country_Netherlands (Kingdom of the)
Country_Switzerland
Sub-region_Sub-Saharan Africa
ISO3 code_SWZ
Country_Guatemala
Country_Namibia
ISO3 code_CPV
ISO3 code_MNE
ISO3 code_HTI
Country_Micronesia (Federated States of)
Country_Angola
ISO3 code_MAR
Country_Congo (the)
ISO3 code_FJI
ISO3 code_OMN
Country_Slovakia
ISO3 code_CHE
Country_Barbados
ISO3 code_NZL
Country_Turkmenistan
Country_Hungary
Country_Bhutan
Country_Puerto Rico
ISO3 code_FSM
ISO3 code_FRA
Country_Poland
ISO3 code_EGY
Sub-region_Melanesia
ISO3 code_GNQ
Country_Australia
ISO3 code_PRY
ISO3 code_UZB
Country_Kiribati
Country_Solomon Islands
Country_Lebanon
Country_Greece
ISO3 code_PAK
Country_Martinique
ISO3 code_AIA
ISO3 code_AUT
Country_Zambia
Country_South Africa
ISO3 code_EST
ISO3 code_CAN
ISO3 code_VCT
ISO3 code_SGP
Country_Suriname
ISO3 code_NAM
ISO3 code_KEN
Country_Nicaragua
ISO3 code_SSD
ISO3 code_TCD
Country_British Virgin Islands
Technology_Mixed Hydro Plants
"Country_China, Hong Kong Special Administrative Region"
Country_Chinese Taipei
Country_Ireland
Country_Latvia
ISO3 code_LBN
Country_Saudi Arabia
Technology_Other non-renewable energy
Country_Egypt
ISO3 code_COD
Country_Burundi
ISO3 code_MDA
Country_Germany
Country_Yemen
Country_Tuvalu
Country_Gabon
ISO3 code_SVK
Country_Sri Lanka
Country_Chile
Country_Togo
Country_Marshall Islands (the)
ISO3 code_PHL
Country_Ecuador
Country_Belize
ISO3 code_MDG
ISO3 code_SDN
Country_Sierra Leone
Country_Zimbabwe
ISO3 code_NOR
ISO3 code_FIN
ISO3 code_MWI
ISO3 code_PNG
ISO3 code_GRL
Country_Myanmar
Country_Saint Vincent and the Grenadines
Country_Lithuania
Country_Jordan
ISO3 code_TKL
Country_Madagascar
Country_Argentina
ISO3 code_LBR
ISO3 code_ECU
Country_Syrian Arab Republic (the)
ISO3 code_DNK
ISO3 code_TJK
ISO3 code_BFA
ISO3 code_BGD
ISO3 code_MMR
ISO3 code_MUS
ISO3 code_TLS
Country_Falkland Islands (Malvinas)
ISO3 code_POL
ISO3 code_BRA
ISO3 code_PRT
Country_Cuba
Country_Viet Nam
Country_Ethiopia
Country_Kyrgyzstan
Country_Colombia
"Country_Bonaire, Sint Eustatius and Saba"
Country_Tunisia
ISO3 code_BHR
ISO3 code_RWA
Country_Guinea-Bissau
ISO3 code_MYT
ISO3 code_ZAF
Country_Kuwait
ISO3 code_VEN
ISO3 code_NIC
ISO3 code_NIU
ISO3 code_SLB
ISO3 code_TWN
Country_North Macedonia
Country_Lesotho
ISO3 code_WSM
Country_United Arab Emirates (the)
ISO3 code_FLK
Year
Sub-region_Polynesia
Country_Tajikistan
ISO3 code_KIR
ISO3 code_CUW
Country_Turks and Caicos Islands
ISO3 code_STP
Country_Peru
ISO3 code_SGS
Country_Belarus
ISO3 code_MRT
ISO3 code_SOM
ISO3 code_QAT
Country_Jamaica
Country_New Caledonia
ISO3 code_CYP
ISO3 code_SPM
Technology_Liquid biofuels
ISO3 code_MTQ
Country_Mozambique
ISO3 code_JOR
ISO3 code_FRO
Country_Anguilla
